experiment_id,user_id,variant,assignment_date,first_exposure_date,eligible_flag
EXP_2026_HOMEPAGE_RANK_V2,U019046,Treatment,2026-04-21,2026-04-25,True
EXP_2026_HOMEPAGE_RANK_V2,U017888,Treatment,2026-05-24,2026-05-25,True
EXP_2026_HOMEPAGE_RANK_V2,U013759,Treatment,2026-06-22,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U001430,Treatment,2026-05-09,2026-05-12,True
EXP_2026_HOMEPAGE_RANK_V2,U019535,Control,2026-04-23,2026-04-25,True
EXP_2026_HOMEPAGE_RANK_V2,U005463,Control,2026-05-09,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U020645,Control,2026-04-30,2026-05-02,True
EXP_2026_HOMEPAGE_RANK_V2,U008022,Control,2026-06-25,2026-06-28,True
EXP_2026_HOMEPAGE_RANK_V2,U009906,Treatment,2026-05-16,2026-05-19,True
EXP_2026_HOMEPAGE_RANK_V2,U023663,Treatment,2026-04-18,2026-04-19,True
EXP_2026_HOMEPAGE_RANK_V2,U021073,Control,2026-04-23,2026-04-26,True
EXP_2026_HOMEPAGE_RANK_V2,U000963,Control,2026-06-27,2026-06-29,True
EXP_2026_HOMEPAGE_RANK_V2,U021353,Treatment,2026-05-25,2026-05-30,False
EXP_2026_HOMEPAGE_RANK_V2,U004467,Control,2026-06-21,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U023609,Treatment,2026-05-04,2026-05-06,True
EXP_2026_HOMEPAGE_RANK_V2,U020748,Control,2026-05-09,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U014304,Treatment,2026-05-01,2026-05-06,True
EXP_2026_HOMEPAGE_RANK_V2,U017872,Treatment,2026-07-04,2026-07-04,False
EXP_2026_HOMEPAGE_RANK_V2,U016447,Treatment,2026-06-18,2026-06-23,True
EXP_2026_HOMEPAGE_RANK_V2,U019596,Control,2026-06-27,2026-06-28,True
EXP_2026_HOMEPAGE_RANK_V2,U012701,Treatment,2026-05-03,2026-05-07,True
EXP_2026_HOMEPAGE_RANK_V2,U023807,Treatment,2026-05-08,2026-05-13,True
EXP_2026_HOMEPAGE_RANK_V2,U007379,Treatment,2026-06-30,2026-07-01,True
EXP_2026_HOMEPAGE_RANK_V2,U012433,Treatment,2026-07-04,2026-07-06,True
EXP_2026_HOMEPAGE_RANK_V2,U003572,Control,2026-06-24,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U002564,Treatment,2026-06-20,2026-06-24,True
EXP_2026_HOMEPAGE_RANK_V2,U009799,Treatment,2026-04-30,2026-05-02,True
EXP_2026_HOMEPAGE_RANK_V2,U004461,Treatment,2026-05-05,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U006909,Treatment,2026-05-31,2026-06-03,True
EXP_2026_HOMEPAGE_RANK_V2,U023093,Treatment,2026-06-05,2026-06-06,True
EXP_2026_HOMEPAGE_RANK_V2,U015510,Treatment,2026-04-25,2026-04-25,True
EXP_2026_HOMEPAGE_RANK_V2,U003574,Control,2026-06-25,2026-06-28,True
EXP_2026_HOMEPAGE_RANK_V2,U015733,Control,2026-05-12,2026-05-15,True
EXP_2026_HOMEPAGE_RANK_V2,U002602,Control,2026-06-14,2026-06-16,True
EXP_2026_HOMEPAGE_RANK_V2,U021715,Treatment,2026-06-27,2026-06-28,True
EXP_2026_HOMEPAGE_RANK_V2,U022305,Control,2026-07-08,2026-07-10,True
EXP_2026_HOMEPAGE_RANK_V2,U022579,Treatment,2026-05-26,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U002883,Control,2026-04-27,2026-04-28,True
EXP_2026_HOMEPAGE_RANK_V2,U016782,Treatment,2026-06-07,2026-06-08,True
EXP_2026_HOMEPAGE_RANK_V2,U003373,Treatment,2026-04-23,2026-04-28,True
EXP_2026_HOMEPAGE_RANK_V2,U007969,Treatment,2026-05-30,2026-06-04,True
EXP_2026_HOMEPAGE_RANK_V2,U022608,Treatment,2026-05-23,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U015144,Control,2026-05-03,2026-05-04,True
EXP_2026_HOMEPAGE_RANK_V2,U015376,Treatment,2026-06-13,2026-06-16,True
EXP_2026_HOMEPAGE_RANK_V2,U017393,Control,2026-06-15,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U008621,Control,2026-05-02,2026-05-04,True
EXP_2026_HOMEPAGE_RANK_V2,U008260,Treatment,2026-06-19,2026-06-19,True
EXP_2026_HOMEPAGE_RANK_V2,U022367,Treatment,2026-05-10,2026-05-12,True
EXP_2026_HOMEPAGE_RANK_V2,U005356,Treatment,2026-04-28,2026-05-01,True
EXP_2026_HOMEPAGE_RANK_V2,U011194,Control,2026-06-30,2026-07-05,True
EXP_2026_HOMEPAGE_RANK_V2,U003616,Treatment,2026-05-23,2026-05-28,True
EXP_2026_HOMEPAGE_RANK_V2,U005836,Control,2026-05-31,2026-06-01,True
EXP_2026_HOMEPAGE_RANK_V2,U015886,Control,2026-05-27,2026-05-30,True
EXP_2026_HOMEPAGE_RANK_V2,U009995,Treatment,2026-05-08,2026-05-13,True
EXP_2026_HOMEPAGE_RANK_V2,U016480,Control,2026-05-27,2026-05-31,True
EXP_2026_HOMEPAGE_RANK_V2,U009676,Control,2026-04-18,2026-04-18,False
EXP_2026_HOMEPAGE_RANK_V2,U002803,Control,2026-06-09,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U014951,Treatment,2026-04-28,2026-04-30,True
EXP_2026_HOMEPAGE_RANK_V2,U008728,Control,2026-05-11,2026-05-15,True
EXP_2026_HOMEPAGE_RANK_V2,U003124,Control,2026-05-05,2026-05-06,True
EXP_2026_HOMEPAGE_RANK_V2,U001953,Control,2026-06-28,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U012450,Control,2026-07-04,2026-07-08,True
EXP_2026_HOMEPAGE_RANK_V2,U004941,Control,2026-07-10,2026-07-11,True
EXP_2026_HOMEPAGE_RANK_V2,U019318,Control,2026-04-24,2026-04-26,True
EXP_2026_HOMEPAGE_RANK_V2,U002980,Treatment,2026-05-10,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U023553,Control,2026-04-28,2026-05-01,True
EXP_2026_HOMEPAGE_RANK_V2,U019953,Treatment,2026-04-30,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U018619,Treatment,2026-07-04,2026-07-06,True
EXP_2026_HOMEPAGE_RANK_V2,U009542,Control,2026-06-25,2026-06-26,True
EXP_2026_HOMEPAGE_RANK_V2,U015101,Treatment,2026-05-23,2026-05-25,True
EXP_2026_HOMEPAGE_RANK_V2,U017345,Treatment,2026-06-10,2026-06-13,True
EXP_2026_HOMEPAGE_RANK_V2,U014445,Treatment,2026-04-30,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U022493,Treatment,2026-07-06,2026-07-08,True
EXP_2026_HOMEPAGE_RANK_V2,U019212,Treatment,2026-06-06,2026-06-07,True
EXP_2026_HOMEPAGE_RANK_V2,U009301,Treatment,2026-04-20,2026-04-21,True
EXP_2026_HOMEPAGE_RANK_V2,U019275,Control,2026-07-04,2026-07-06,True
EXP_2026_HOMEPAGE_RANK_V2,U016068,Control,2026-04-29,2026-05-03,True
EXP_2026_HOMEPAGE_RANK_V2,U004384,Treatment,2026-07-11,2026-07-15,True
EXP_2026_HOMEPAGE_RANK_V2,U002626,Control,2026-05-13,2026-05-16,False
EXP_2026_HOMEPAGE_RANK_V2,U019176,Treatment,2026-04-21,2026-04-22,True
EXP_2026_HOMEPAGE_RANK_V2,U018826,Treatment,2026-06-17,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U002096,Control,2026-06-07,2026-06-10,True
EXP_2026_HOMEPAGE_RANK_V2,U016618,Control,2026-07-05,2026-07-10,True
EXP_2026_HOMEPAGE_RANK_V2,U013786,Control,2026-07-04,2026-07-07,True
EXP_2026_HOMEPAGE_RANK_V2,U014022,Treatment,2026-05-08,2026-05-12,True
EXP_2026_HOMEPAGE_RANK_V2,U022283,Control,2026-06-26,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U002030,Treatment,2026-05-29,2026-05-29,True
EXP_2026_HOMEPAGE_RANK_V2,U012823,Control,2026-06-26,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U001779,Control,2026-05-23,2026-05-23,True
EXP_2026_HOMEPAGE_RANK_V2,U018090,Treatment,2026-04-28,2026-05-03,False
EXP_2026_HOMEPAGE_RANK_V2,U010001,Control,2026-06-16,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U024694,Control,2026-05-11,2026-05-16,True
EXP_2026_HOMEPAGE_RANK_V2,U007884,Treatment,2026-06-06,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U024819,Control,2026-04-19,2026-04-20,False
EXP_2026_HOMEPAGE_RANK_V2,U008501,Treatment,2026-05-10,2026-05-10,True
EXP_2026_HOMEPAGE_RANK_V2,U006261,Treatment,2026-05-03,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U017782,Treatment,2026-06-29,2026-07-02,True
EXP_2026_HOMEPAGE_RANK_V2,U008705,Treatment,2026-04-29,2026-05-04,True
EXP_2026_HOMEPAGE_RANK_V2,U011721,Control,2026-06-16,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U008651,Treatment,2026-05-08,2026-05-08,True
EXP_2026_HOMEPAGE_RANK_V2,U017695,Treatment,2026-04-22,2026-04-24,True
EXP_2026_HOMEPAGE_RANK_V2,U014981,Treatment,2026-05-20,2026-05-23,True
EXP_2026_HOMEPAGE_RANK_V2,U000864,Treatment,2026-06-30,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U012392,Treatment,2026-06-27,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U002372,Treatment,2026-04-25,2026-04-28,True
EXP_2026_HOMEPAGE_RANK_V2,U007422,Control,2026-06-10,2026-06-15,True
EXP_2026_HOMEPAGE_RANK_V2,U017714,Control,2026-06-12,2026-06-13,True
EXP_2026_HOMEPAGE_RANK_V2,U001615,Control,2026-05-13,2026-05-16,True
EXP_2026_HOMEPAGE_RANK_V2,U019858,Control,2026-05-27,2026-05-28,True
EXP_2026_HOMEPAGE_RANK_V2,U010153,Treatment,2026-05-22,2026-05-24,True
EXP_2026_HOMEPAGE_RANK_V2,U001337,Treatment,2026-06-18,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U012983,Control,2026-07-02,2026-07-05,True
EXP_2026_HOMEPAGE_RANK_V2,U001769,Control,2026-05-24,2026-05-25,True
EXP_2026_HOMEPAGE_RANK_V2,U017186,Control,2026-04-22,2026-04-24,True
EXP_2026_HOMEPAGE_RANK_V2,U013364,Treatment,2026-05-20,2026-05-22,True
EXP_2026_HOMEPAGE_RANK_V2,U001296,Control,2026-07-04,2026-07-08,True
EXP_2026_HOMEPAGE_RANK_V2,U010635,Treatment,2026-06-27,2026-06-29,True
EXP_2026_HOMEPAGE_RANK_V2,U017255,Control,2026-06-09,2026-06-10,True
EXP_2026_HOMEPAGE_RANK_V2,U011511,Treatment,2026-06-16,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U007069,Treatment,2026-04-24,2026-04-29,True
EXP_2026_HOMEPAGE_RANK_V2,U008741,Treatment,2026-05-02,2026-05-06,True
EXP_2026_HOMEPAGE_RANK_V2,U023160,Treatment,2026-06-17,2026-06-18,True
EXP_2026_HOMEPAGE_RANK_V2,U000614,Treatment,2026-06-27,2026-07-01,True
EXP_2026_HOMEPAGE_RANK_V2,U020460,Treatment,2026-05-12,2026-05-17,True
EXP_2026_HOMEPAGE_RANK_V2,U020300,Treatment,2026-07-04,2026-07-05,False
EXP_2026_HOMEPAGE_RANK_V2,U003092,Control,2026-07-11,2026-07-13,True
EXP_2026_HOMEPAGE_RANK_V2,U014836,Control,2026-06-13,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U011802,Control,2026-06-13,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U003729,Treatment,2026-05-10,2026-05-15,True
EXP_2026_HOMEPAGE_RANK_V2,U021634,Control,2026-05-24,2026-05-29,True
EXP_2026_HOMEPAGE_RANK_V2,U006116,Control,2026-06-29,2026-07-01,True
EXP_2026_HOMEPAGE_RANK_V2,U024634,Treatment,2026-07-03,2026-07-03,True
EXP_2026_HOMEPAGE_RANK_V2,U000813,Treatment,2026-05-03,2026-05-04,True
EXP_2026_HOMEPAGE_RANK_V2,U005000,Treatment,2026-06-20,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U020771,Control,2026-05-05,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U002241,Treatment,2026-06-10,2026-06-11,True
EXP_2026_HOMEPAGE_RANK_V2,U023375,Treatment,2026-06-15,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U021816,Control,2026-06-07,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U002185,Treatment,2026-06-09,2026-06-11,True
EXP_2026_HOMEPAGE_RANK_V2,U010547,Control,2026-05-26,2026-05-30,True
EXP_2026_HOMEPAGE_RANK_V2,U012476,Treatment,2026-04-30,2026-05-02,True
EXP_2026_HOMEPAGE_RANK_V2,U022081,Control,2026-06-10,2026-06-12,True
EXP_2026_HOMEPAGE_RANK_V2,U013336,Treatment,2026-06-12,2026-06-16,True
EXP_2026_HOMEPAGE_RANK_V2,U006817,Control,2026-06-28,2026-06-29,True
EXP_2026_HOMEPAGE_RANK_V2,U007808,Control,2026-05-16,2026-05-21,True
EXP_2026_HOMEPAGE_RANK_V2,U024437,Treatment,2026-05-04,2026-05-06,True
EXP_2026_HOMEPAGE_RANK_V2,U000801,Control,2026-05-23,2026-05-28,True
EXP_2026_HOMEPAGE_RANK_V2,U010040,Treatment,2026-06-30,2026-07-04,True
EXP_2026_HOMEPAGE_RANK_V2,U016204,Control,2026-05-08,2026-05-12,True
EXP_2026_HOMEPAGE_RANK_V2,U006773,Treatment,2026-07-08,2026-07-13,True
EXP_2026_HOMEPAGE_RANK_V2,U020607,Control,2026-04-23,2026-04-27,True
EXP_2026_HOMEPAGE_RANK_V2,U013239,Treatment,2026-06-26,2026-06-28,True
EXP_2026_HOMEPAGE_RANK_V2,U018445,Treatment,2026-06-14,2026-06-15,True
EXP_2026_HOMEPAGE_RANK_V2,U018192,Control,2026-04-21,2026-04-21,True
EXP_2026_HOMEPAGE_RANK_V2,U023084,Treatment,2026-07-06,2026-07-10,True
EXP_2026_HOMEPAGE_RANK_V2,U003372,Control,2026-06-05,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U010735,Treatment,2026-06-17,2026-06-22,True
EXP_2026_HOMEPAGE_RANK_V2,U006839,Control,2026-07-01,2026-07-02,True
EXP_2026_HOMEPAGE_RANK_V2,U003674,Treatment,2026-04-29,2026-04-29,False
EXP_2026_HOMEPAGE_RANK_V2,U000500,Treatment,2026-05-06,2026-05-09,True
EXP_2026_HOMEPAGE_RANK_V2,U002212,Control,2026-05-22,2026-05-26,True
EXP_2026_HOMEPAGE_RANK_V2,U015085,Control,2026-05-02,2026-05-04,True
EXP_2026_HOMEPAGE_RANK_V2,U010924,Treatment,2026-06-23,2026-06-26,True
EXP_2026_HOMEPAGE_RANK_V2,U014554,Treatment,2026-07-04,2026-07-04,True
EXP_2026_HOMEPAGE_RANK_V2,U019235,Control,2026-05-20,2026-05-20,True
EXP_2026_HOMEPAGE_RANK_V2,U016888,Control,2026-06-15,2026-06-18,True
EXP_2026_HOMEPAGE_RANK_V2,U021370,Control,2026-04-20,2026-04-20,True
EXP_2026_HOMEPAGE_RANK_V2,U013823,Treatment,2026-07-10,2026-07-14,True
EXP_2026_HOMEPAGE_RANK_V2,U004773,Treatment,2026-05-10,2026-05-15,True
EXP_2026_HOMEPAGE_RANK_V2,U006003,Treatment,2026-07-07,2026-07-10,True
EXP_2026_HOMEPAGE_RANK_V2,U002888,Treatment,2026-07-04,2026-07-07,False
EXP_2026_HOMEPAGE_RANK_V2,U015195,Control,2026-05-14,2026-05-19,True
EXP_2026_HOMEPAGE_RANK_V2,U021121,Control,2026-06-13,2026-06-16,True
EXP_2026_HOMEPAGE_RANK_V2,U011563,Control,2026-06-23,2026-06-28,True
EXP_2026_HOMEPAGE_RANK_V2,U008247,Treatment,2026-05-15,2026-05-18,True
EXP_2026_HOMEPAGE_RANK_V2,U006923,Treatment,2026-04-18,2026-04-20,True
EXP_2026_HOMEPAGE_RANK_V2,U000320,Treatment,2026-05-15,2026-05-18,True
EXP_2026_HOMEPAGE_RANK_V2,U015844,Control,2026-05-16,2026-05-19,True
EXP_2026_HOMEPAGE_RANK_V2,U006303,Control,2026-06-30,2026-07-04,True
EXP_2026_HOMEPAGE_RANK_V2,U014308,Control,2026-06-13,2026-06-16,True
EXP_2026_HOMEPAGE_RANK_V2,U015806,Treatment,2026-05-16,2026-05-19,True
EXP_2026_HOMEPAGE_RANK_V2,U017446,Treatment,2026-06-23,2026-06-24,True
EXP_2026_HOMEPAGE_RANK_V2,U005100,Control,2026-04-24,2026-04-29,True
EXP_2026_HOMEPAGE_RANK_V2,U015946,Treatment,2026-06-29,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U017064,Control,2026-07-06,2026-07-06,True
EXP_2026_HOMEPAGE_RANK_V2,U015831,Treatment,2026-06-03,2026-06-07,False
EXP_2026_HOMEPAGE_RANK_V2,U022709,Treatment,2026-05-10,2026-05-12,True
EXP_2026_HOMEPAGE_RANK_V2,U007840,Control,2026-06-16,2026-06-16,True
EXP_2026_HOMEPAGE_RANK_V2,U007649,Treatment,2026-07-08,2026-07-11,False
EXP_2026_HOMEPAGE_RANK_V2,U024094,Treatment,2026-05-04,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U021000,Control,2026-04-21,2026-04-23,True
EXP_2026_HOMEPAGE_RANK_V2,U018360,Control,2026-06-17,2026-06-22,True
EXP_2026_HOMEPAGE_RANK_V2,U020866,Control,2026-06-17,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U010051,Control,2026-04-27,2026-04-29,True
EXP_2026_HOMEPAGE_RANK_V2,U009713,Control,2026-05-10,2026-05-14,True
EXP_2026_HOMEPAGE_RANK_V2,U012321,Treatment,2026-04-29,2026-05-04,True
EXP_2026_HOMEPAGE_RANK_V2,U011342,Control,2026-05-06,2026-05-10,False
EXP_2026_HOMEPAGE_RANK_V2,U004034,Control,2026-05-30,2026-06-03,True
EXP_2026_HOMEPAGE_RANK_V2,U011378,Control,2026-05-27,2026-05-30,True
EXP_2026_HOMEPAGE_RANK_V2,U006269,Treatment,2026-06-20,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U008666,Control,2026-04-26,2026-04-30,True
EXP_2026_HOMEPAGE_RANK_V2,U021891,Treatment,2026-05-25,2026-05-28,True
EXP_2026_HOMEPAGE_RANK_V2,U017585,Control,2026-04-30,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U014215,Treatment,2026-05-02,2026-05-07,True
EXP_2026_HOMEPAGE_RANK_V2,U021375,Control,2026-06-24,2026-06-24,True
EXP_2026_HOMEPAGE_RANK_V2,U006882,Control,2026-05-19,2026-05-20,True
EXP_2026_HOMEPAGE_RANK_V2,U011374,Treatment,2026-06-09,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U014414,Control,2026-05-19,2026-05-23,True
EXP_2026_HOMEPAGE_RANK_V2,U000469,Treatment,2026-05-27,2026-05-29,True
EXP_2026_HOMEPAGE_RANK_V2,U022238,Control,2026-05-25,2026-05-28,True
EXP_2026_HOMEPAGE_RANK_V2,U017113,Treatment,2026-05-28,2026-05-31,True
EXP_2026_HOMEPAGE_RANK_V2,U005663,Treatment,2026-04-26,2026-04-28,True
EXP_2026_HOMEPAGE_RANK_V2,U000239,Control,2026-06-12,2026-06-15,True
EXP_2026_HOMEPAGE_RANK_V2,U020898,Treatment,2026-05-06,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U021684,Control,2026-06-11,2026-06-11,True
EXP_2026_HOMEPAGE_RANK_V2,U024515,Treatment,2026-07-10,2026-07-15,True
EXP_2026_HOMEPAGE_RANK_V2,U012189,Treatment,2026-05-17,2026-05-19,True
EXP_2026_HOMEPAGE_RANK_V2,U003293,Control,2026-07-01,2026-07-01,True
EXP_2026_HOMEPAGE_RANK_V2,U000928,Control,2026-07-11,2026-07-11,True
EXP_2026_HOMEPAGE_RANK_V2,U022368,Control,2026-07-01,2026-07-05,True
EXP_2026_HOMEPAGE_RANK_V2,U020208,Control,2026-05-18,2026-05-23,False
EXP_2026_HOMEPAGE_RANK_V2,U008698,Treatment,2026-05-24,2026-05-24,True
EXP_2026_HOMEPAGE_RANK_V2,U012057,Treatment,2026-06-03,2026-06-07,True
EXP_2026_HOMEPAGE_RANK_V2,U005972,Treatment,2026-06-20,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U018220,Treatment,2026-05-05,2026-05-10,True
EXP_2026_HOMEPAGE_RANK_V2,U021114,Control,2026-06-20,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U019473,Treatment,2026-05-14,2026-05-16,True
EXP_2026_HOMEPAGE_RANK_V2,U015161,Control,2026-04-30,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U010131,Treatment,2026-06-01,2026-06-05,True
EXP_2026_HOMEPAGE_RANK_V2,U014630,Control,2026-05-29,2026-06-03,True
EXP_2026_HOMEPAGE_RANK_V2,U014808,Control,2026-05-08,2026-05-08,True
EXP_2026_HOMEPAGE_RANK_V2,U024484,Control,2026-05-25,2026-05-28,True
EXP_2026_HOMEPAGE_RANK_V2,U003123,Control,2026-04-29,2026-05-02,True
EXP_2026_HOMEPAGE_RANK_V2,U022558,Control,2026-04-24,2026-04-28,True
EXP_2026_HOMEPAGE_RANK_V2,U024152,Treatment,2026-06-26,2026-06-28,True
EXP_2026_HOMEPAGE_RANK_V2,U000242,Control,2026-06-22,2026-06-23,True
EXP_2026_HOMEPAGE_RANK_V2,U004488,Control,2026-06-29,2026-07-04,True
EXP_2026_HOMEPAGE_RANK_V2,U002259,Treatment,2026-05-03,2026-05-08,True
EXP_2026_HOMEPAGE_RANK_V2,U022346,Control,2026-06-05,2026-06-06,True
EXP_2026_HOMEPAGE_RANK_V2,U007277,Control,2026-06-30,2026-07-03,False
EXP_2026_HOMEPAGE_RANK_V2,U007359,Control,2026-05-09,2026-05-10,True
EXP_2026_HOMEPAGE_RANK_V2,U006904,Control,2026-05-04,2026-05-09,True
EXP_2026_HOMEPAGE_RANK_V2,U014436,Control,2026-05-21,2026-05-21,True
EXP_2026_HOMEPAGE_RANK_V2,U024689,Control,2026-06-27,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U012477,Control,2026-05-23,2026-05-23,True
EXP_2026_HOMEPAGE_RANK_V2,U014100,Treatment,2026-04-21,2026-04-25,True
EXP_2026_HOMEPAGE_RANK_V2,U018376,Treatment,2026-06-28,2026-07-03,True
EXP_2026_HOMEPAGE_RANK_V2,U020383,Treatment,2026-05-27,2026-05-29,True
EXP_2026_HOMEPAGE_RANK_V2,U005246,Treatment,2026-04-18,2026-04-19,True
EXP_2026_HOMEPAGE_RANK_V2,U013900,Control,2026-05-31,2026-05-31,True
EXP_2026_HOMEPAGE_RANK_V2,U024684,Control,2026-04-23,2026-04-25,True
EXP_2026_HOMEPAGE_RANK_V2,U015797,Control,2026-07-04,2026-07-05,True
EXP_2026_HOMEPAGE_RANK_V2,U000289,Treatment,2026-04-18,2026-04-18,True
EXP_2026_HOMEPAGE_RANK_V2,U019417,Treatment,2026-06-18,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U016985,Treatment,2026-07-08,2026-07-12,True
EXP_2026_HOMEPAGE_RANK_V2,U016349,Treatment,2026-06-05,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U010338,Treatment,2026-06-07,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U008615,Treatment,2026-05-18,2026-05-20,True
EXP_2026_HOMEPAGE_RANK_V2,U012934,Treatment,2026-06-25,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U005712,Control,2026-06-18,2026-06-18,True
EXP_2026_HOMEPAGE_RANK_V2,U014714,Control,2026-05-22,2026-05-26,True
EXP_2026_HOMEPAGE_RANK_V2,U002143,Control,2026-04-19,2026-04-23,True
EXP_2026_HOMEPAGE_RANK_V2,U023817,Control,2026-05-31,2026-06-02,True
EXP_2026_HOMEPAGE_RANK_V2,U007608,Treatment,2026-06-02,2026-06-07,True
EXP_2026_HOMEPAGE_RANK_V2,U007384,Treatment,2026-05-27,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U008846,Control,2026-06-23,2026-06-23,True
EXP_2026_HOMEPAGE_RANK_V2,U006016,Treatment,2026-05-12,2026-05-13,True
EXP_2026_HOMEPAGE_RANK_V2,U013769,Treatment,2026-06-06,2026-06-11,True
EXP_2026_HOMEPAGE_RANK_V2,U011376,Treatment,2026-05-03,2026-05-08,True
EXP_2026_HOMEPAGE_RANK_V2,U024784,Treatment,2026-06-25,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U013513,Control,2026-06-01,2026-06-03,True
EXP_2026_HOMEPAGE_RANK_V2,U011391,Control,2026-05-12,2026-05-17,True
EXP_2026_HOMEPAGE_RANK_V2,U005364,Control,2026-06-23,2026-06-25,True
EXP_2026_HOMEPAGE_RANK_V2,U007040,Control,2026-05-22,2026-05-25,True
EXP_2026_HOMEPAGE_RANK_V2,U006737,Treatment,2026-06-30,2026-07-05,True
EXP_2026_HOMEPAGE_RANK_V2,U002422,Control,2026-05-12,2026-05-14,True
EXP_2026_HOMEPAGE_RANK_V2,U022492,Treatment,2026-06-01,2026-06-05,True
EXP_2026_HOMEPAGE_RANK_V2,U019599,Control,2026-06-04,2026-06-08,True
EXP_2026_HOMEPAGE_RANK_V2,U017271,Control,2026-05-24,2026-05-28,True
EXP_2026_HOMEPAGE_RANK_V2,U017473,Treatment,2026-07-09,2026-07-12,True
EXP_2026_HOMEPAGE_RANK_V2,U009531,Treatment,2026-06-06,2026-06-10,True
EXP_2026_HOMEPAGE_RANK_V2,U004549,Control,2026-05-05,2026-05-08,False
EXP_2026_HOMEPAGE_RANK_V2,U019218,Control,2026-04-19,2026-04-22,True
EXP_2026_HOMEPAGE_RANK_V2,U004315,Treatment,2026-04-24,2026-04-27,True
EXP_2026_HOMEPAGE_RANK_V2,U017941,Control,2026-06-19,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U012245,Treatment,2026-06-09,2026-06-12,True
EXP_2026_HOMEPAGE_RANK_V2,U021437,Control,2026-06-28,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U020440,Control,2026-05-27,2026-05-31,True
EXP_2026_HOMEPAGE_RANK_V2,U009861,Control,2026-05-20,2026-05-20,True
EXP_2026_HOMEPAGE_RANK_V2,U017144,Treatment,2026-05-20,2026-05-21,True
EXP_2026_HOMEPAGE_RANK_V2,U017344,Treatment,2026-04-27,2026-04-28,True
EXP_2026_HOMEPAGE_RANK_V2,U010158,Treatment,2026-05-06,2026-05-07,True
EXP_2026_HOMEPAGE_RANK_V2,U012804,Treatment,2026-04-18,2026-04-21,True
EXP_2026_HOMEPAGE_RANK_V2,U020611,Control,2026-04-20,2026-04-23,True
EXP_2026_HOMEPAGE_RANK_V2,U000028,Control,2026-05-30,2026-06-04,True
EXP_2026_HOMEPAGE_RANK_V2,U017525,Control,2026-05-11,2026-05-14,False
EXP_2026_HOMEPAGE_RANK_V2,U019961,Treatment,2026-05-16,2026-05-16,True
